teacher_id,school_id,district_id,triplet_id,year,tested,interviewed,treatment,SD,quota,certified,PAID,TARGET,NOTELIGIBLE,ngscore,S1,pursue,secondjob,secondjobhours,base_pay,additional_pay,certification_pay,totalpay,problems,happy,absent,quota_year
2741,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.3353767,bachelor's degree,0,no second job,0,1.8301,.80944997,0,2.63955,no,yes,0,
2750,220,13,74,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,,bachelor's degree,,no second job,0,.475,0,0,.47499999,,,0,
2750,220,13,74,2,not tested,not interviewed,control,junior secondary school,,,,0,1,,,,,,,,,,,,,
2733,220,13,74,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.40406454,bachelor's degree,0,no second job,0,.3,0,0,.30000001,yes,no,1,
2733,220,13,74,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,,bachelor's degree,,no second job,0,.34,0,0,.34,,,0,
2733,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.2031424,bachelor's degree,0,no second job,0,.225,0,0,.22499999,yes,no,1,
2752,220,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,.18308824,bachelor's degree,0,second job,14,2.7928,1.0111001,2.43,6.2339001,no,yes,1,2008
2752,220,13,74,2,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,.57296312,bachelor's degree,0,second job,14,2.4384,.95661002,1.66132,5.0563302,no,yes,0,2008
2752,220,13,74,0,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,.62021005,bachelor's degree,,no second job,0,2.3159,.88242602,1.6614,4.859726,,,0,2008
2731,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-1.6083512,bachelor's degree,,no second job,0,.368,0,0,.368,,,0,
2731,220,13,74,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.17704497,bachelor's degree,0,no second job,0,.2,0,0,.2,yes,no,1,
2731,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-1.2692597,bachelor's degree,0,no second job,0,.36,0,0,.36000001,no,yes,0,
2743,220,13,74,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,,bachelor's degree,,no second job,0,1.5999,.53059,0,2.1304901,,,1,
2743,220,13,74,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.71280074,bachelor's degree,0,second job,5,1.9808,.69774997,0,2.67855,yes,no,1,
2743,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.2943987,bachelor's degree,0,second job,1,1.7989,.67154002,0,2.4704399,yes,no,0,
2737,220,13,74,2,tested,interviewed,control,junior secondary school,in quota,certified,0,1,0,.75721914,bachelor's degree,0,second job,7,2.6224,.44549999,0,3.0678999,no,no,0,2010
2737,220,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,-.037853882,bachelor's degree,0,no second job,0,3.0309,.44705001,2.3339,5.8118501,yes,no,0,2010
2737,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.4448972,no bachelor's degree,,no second job,0,2.4907,.81199998,0,3.3027,,,0,
2744,220,13,74,2,tested,interviewed,control,junior secondary school,in quota,certified,0,1,0,-1.297979,no bachelor's degree,0,no second job,0,2.6868,.88108999,0,3.5678899,no,yes,0,2010
2744,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.19246377,no bachelor's degree,,second job,3,2.5518,.915452,0,3.467252,,,0,
2744,220,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,1.173756,no bachelor's degree,0,no second job,0,3.0309,1.002697,2.216,6.2495971,no,yes,0,2010
2755,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.19246377,bachelor's degree,,second job,3,2.4,0,0,2.4000001,,,0,
2755,220,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,-.016929194,no bachelor's degree,0,no second job,0,3.1148,1.16758,2.16903,6.4514098,no,yes,0,2010
2755,220,13,74,2,tested,interviewed,control,junior secondary school,in quota,certified,0,1,0,.36571601,bachelor's degree,0,no second job,0,2.7528,1.00063,0,3.7534301,no,yes,0,2010
2748,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.31773064,bachelor's degree,,no second job,0,.34,0,0,.34,,,0,
2748,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.4661313,bachelor's degree,0,no second job,0,.34,0,0,.34,yes,no,0,
2748,220,13,74,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.21537656,bachelor's degree,0,no second job,0,.4,0,0,.40000001,yes,no,1,
2740,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.14766583,bachelor's degree,,second job,24,.34,0,0,.34,,,0,
2740,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,.78163987,bachelor's degree,0,second job,9,.272,0,0,.27200001,yes,no,0,
2740,220,13,74,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,2.1659935,bachelor's degree,0,second job,6,.32,0,0,.31999999,yes,yes,0,
2753,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.14766583,bachelor's degree,,no second job,0,1.9484,.36930001,0,2.3176999,,,0,
2753,220,13,74,3,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,.77686077,bachelor's degree,0,no second job,0,2.4342,.68650001,0,3.1207001,no,yes,0,2012
2753,220,13,74,2,not tested,not interviewed,control,junior secondary school,,,0,1,0,,,,,,,,,,,,,
2749,220,13,74,0,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,.62060046,bachelor's degree,,no second job,0,2.431,.89854002,0,3.32954,,,0,2009
2749,220,13,74,2,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,.89686161,bachelor's degree,0,no second job,0,2.5596,.973589,1.97,5.5031891,yes,no,0,2009
2749,220,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,.87277704,bachelor's degree,0,no second job,0,2.9494,1.034076,2.43,6.413476,yes,no,0,2009
2754,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,1.2069139,bachelor's degree,,no second job,0,.4,0,0,.40000001,,,0,
2754,220,13,74,2,not tested,not interviewed,control,junior secondary school,,,,0,1,,,,,,,,,,,,,
2736,220,13,74,2,not tested,not interviewed,control,junior secondary school,,,,0,1,,,,,,,,,,,,,
2736,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,1,-.16115047,bachelor's degree,,second job,6,.34,0,0,.34,,,0,
2746,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.81603843,bachelor's degree,,second job,21,1.7808,.74551201,0,2.5263121,,,0,
2746,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.3451407,bachelor's degree,0,no second job,0,2.0023,.83356202,0,2.8358619,yes,yes,0,
2746,220,13,74,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.7670478,bachelor's degree,0,second job,5,2.2114,.92661703,0,3.1380169,yes,yes,0,
2730,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.310023,bachelor's degree,0,no second job,0,.25,.2,0,.44999999,yes,no,1,
2730,220,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.74746382,bachelor's degree,,second job,0,.25,0,0,.25,,,0,
2730,220,13,74,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.25857627,bachelor's degree,0,no second job,0,.16,0,0,.16,yes,no,0,
2734,220,13,74,2,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-.75830179,bachelor's degree,0,no second job,0,2.5596,.973589,1.8,5.333189,yes,yes,0,2007
2734,220,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-.25857627,bachelor's degree,0,no second job,0,2.87,.84805,2.435,6.1530499,no,yes,0,2007
2734,220,13,74,0,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,.034287304,bachelor's degree,,second job,22,2.3159,.88242602,1.7,4.8983259,,,0,2007
2757,220,13,74,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,,,.36995327,bachelor's degree,0,no second job,0,.215,0,0,.215,yes,no,1,
2757,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,,,-1.1720927,bachelor's degree,0,no second job,0,.255,0,0,.255,yes,no,0,
2756,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,-.48244134,bachelor's degree,0,no second job,0,.25,0,0,.25,yes,no,0,
2756,220,13,74,3,tested,not interviewed,control,junior secondary school,,,,0,0,.87277704,,,,,,,,,,,,
2739,220,13,74,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,,,-.66759545,bachelor's degree,0,second job,14,2.094,.75234997,0,2.84635,yes,yes,1,
2739,220,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,,,-1.8923861,bachelor's degree,0,second job,10,1.9075,.72557998,0,2.63308,yes,yes,0,
2751,220,13,74,3,tested,not interviewed,control,junior secondary school,,,,,,-.32839134,,,,,,,,,,,,
2760,221,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.15208918,bachelor's degree,,no second job,0,1.7381,.53557199,0,2.2736721,,,0,
2760,221,13,74,2,not tested,not interviewed,control,junior secondary school,,,,1,0,,,,,,,,,,,,,
2759,221,13,74,0,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,.15208918,bachelor's degree,,no second job,0,1.7808,.32699999,1.28,3.3878,,,0,2007
2759,221,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,.25220254,bachelor's degree,0,,,2.4201,.38505,1.961275,4.7664251,yes,no,0,2007
2759,221,13,74,2,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-2.1464686,bachelor's degree,0,no second job,0,1.875,.58355999,1.28,3.73856,yes,yes,0,2007
2764,221,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.4723096,bachelor's degree,0,second job,6,2.2063,.86179,0,3.06809,no,yes,0,
2764,221,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,0,1,0,-1.2392111,bachelor's degree,0,second job,7,2.8375,.95645499,0,3.7939551,yes,yes,0,2006
2764,221,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.55067712,bachelor's degree,,second job,3,1.9622,.79792798,0,2.760128,,,1,
2758,221,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.4061925,bachelor's degree,0,no second job,0,.3,.25,0,.55000001,yes,no,0,
2758,221,13,74,0,not tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,,bachelor's degree,,no second job,0,.12,.2,0,.31999999,,,1,
2758,221,13,74,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-1.0121915,bachelor's degree,0,,,.18,0,0,.18000001,yes,yes,0,
2762,221,13,74,2,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-2.8230331,bachelor's degree,0,no second job,0,2.6868,.99138999,3.8,7.4781899,yes,no,0,2006
2762,221,13,74,0,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-1.6782492,bachelor's degree,,second job,2,2.5518,.746252,2,5.2980518,,,0,2007
2762,221,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-2.9936419,bachelor's degree,0,second job,6,3.4676,1.1066639,0,4.574264,no,yes,,2007
2768,221,13,74,0,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,.36252859,bachelor's degree,,second job,0,2.431,.72934002,1.78,4.94034,,,1,2008
2768,221,13,74,2,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,.08843372,bachelor's degree,0,no second job,0,2.6224,.98229998,2.4333,6.0380001,no,no,0,2008
2768,221,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,.37996602,bachelor's degree,0,,,3.3671,1.092594,2.862035,7.3217292,yes,yes,,2008
2766,221,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,1,1,0,-1.8927537,bachelor's degree,0,,,3.1747,1.065658,1.9354,6.1757579,no,yes,,2010
2766,221,13,74,2,tested,interviewed,control,junior secondary school,in quota,certified,0,1,0,-.20658065,bachelor's degree,0,no second job,0,2.4983,.96499997,0,3.4633,no,yes,1,2010
2766,221,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.35658824,bachelor's degree,,second job,7,2.2764,.81489599,0,3.091296,,,0,
2761,221,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.20721002,bachelor's degree,0,no second job,0,.09,0,0,.090000004,yes,no,0,
2761,221,13,74,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,.42516285,bachelor's degree,,second job,4,.21,0,0,.20999999,,,1,
2761,221,13,74,3,tested,not interviewed,control,junior secondary school,,,,1,0,.62136495,,,,,,,,,,,,
2765,221,13,74,2,not tested,not interviewed,control,junior secondary school,,,1,0,0,,,,,,,,,,,,,
2765,221,13,74,0,not tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,,bachelor's degree,,no second job,0,2.431,1.06954,1.8,5.30054,,,0,2006
2767,221,13,74,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,-.74901432,bachelor's degree,0,second job,10,.18,0,0,.18000001,yes,no,0,
2763,221,13,74,2,not tested,not interviewed,control,junior secondary school,,,,,,,,,,,,,,,,,,
2769,221,13,74,3,tested,interviewed,control,junior secondary school,in quota,certified,0,0,0,.48215237,bachelor's degree,0,,,2.9932,1.211248,0,4.2044482,no,yes,0,2011
2770,221,13,74,3,tested,not interviewed,control,junior secondary school,,,,,,.36717764,,,,,,,,,,,,
2693,218,13,73,2,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-1.0030971,bachelor's degree,0,no second job,0,1.875,.58950001,1.52283,3.98733,no,yes,1,2007
2693,218,13,73,3,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-1.0125197,bachelor's degree,0,,,2.1206,1.2328,1.56,4.9134002,yes,yes,1,2007
2693,218,13,73,0,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-1.6837802,bachelor's degree,,no second job,0,1.7381,.73953402,1.2825,3.760134,,,0,2007
2692,218,13,73,2,tested,interviewed,control,junior secondary school,in quota,certified,0,1,0,-1.3967955,bachelor's degree,0,second job,24,.15,0,0,.15000001,yes,no,0,2010
2692,218,13,73,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.55067712,bachelor's degree,,second job,3,.12,0,0,.12,,,1,
2692,218,13,73,3,tested,interviewed,control,junior secondary school,in quota,certified,0,1,0,-.9932676,bachelor's degree,0,second job,14,.14,0,0,.14,yes,no,0,2010
2695,218,13,73,0,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,-1.5081844,bachelor's degree,,no second job,0,2.4907,1.077898,1.82308,5.3916779,,,0,2007
2695,218,13,73,2,tested,interviewed,control,junior secondary school,in quota,certified,1,0,0,.22707486,bachelor's degree,0,no second job,0,2.6868,1.1623,2.2,6.0490999,yes,yes,0,2007
2695,218,13,73,3,tested,not interviewed,control,junior secondary school,,,1,0,0,-1.2076143,,,,,,,,,,,,
2690,218,13,73,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-2.4071093,bachelor's degree,0,second job,14,1.875,.81573999,0,2.6907401,yes,no,0,
2690,218,13,73,3,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,-1.6045094,bachelor's degree,0,,,2.0645,.84245998,0,2.90696,no,yes,0,2010
2690,218,13,73,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.82792503,bachelor's degree,,second job,12,1.7381,.73953402,0,2.477634,,,0,
2694,218,13,73,2,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,-.20658065,bachelor's degree,0,no second job,0,1.875,.81573999,0,2.6907401,yes,yes,0,2011
2694,218,13,73,3,tested,interviewed,control,junior secondary school,in quota,not certified,0,1,0,.1185412,bachelor's degree,0,,,2.1214,.86874998,0,2.99015,no,yes,0,2012
2694,218,13,73,0,tested,interviewed,control,junior secondary school,not in quota,not certified,0,1,0,-.74746382,bachelor's degree,,no second job,0,1.7381,.73955798,0,2.477658,,,1,
2691,218,13,73,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,.16182616,bachelor's degree,0,second job,10,.048,0,0,.048,yes,no,0,
2691,218,13,73,3,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,1.0081295,bachelor's degree,0,second job,8,.28,0,0,.28,yes,no,,
2696,218,13,73,3,tested,interviewed,control,junior secondary school,in quota,certified,0,0,0,-.085188694,bachelor's degree,0,,,1.7022,.55835003,0,2.26055,no,yes,,2007
2696,218,13,73,2,tested,interviewed,control,junior secondary school,not in quota,not certified,0,0,0,-.65507263,bachelor's degree,0,no second job,0,1.5134,.35128,0,1.8646801,yes,yes,0,
