teacher_id,school_id,district_id,triplet_id,year,treatment,SD,g_score,TARGET,ALREADYCERTIFIED,NOTELIGIBLE,S1,rank4,PAID,base_pay,additional_pay,certification_pay,secondjob,secondjobhours,quota
31,3,1,1,0,treatment,junior secondary school,.51282054,1,0,0,bachelor's degree,no rank 4,0,.51,0,0,second job,12,not in quota
32,3,1,1,0,treatment,junior secondary school,.60606062,0,0,1,no bachelor's degree,no rank 4,0,1.5999,.48899999,0,no second job,0,not in quota
4165,340,19,114,0,control,primary school,.75555557,1,0,0,bachelor's degree,no rank 4,0,.225,0,0,second job,8,not in quota
4167,340,19,114,0,control,primary school,.75555557,1,0,0,bachelor's degree,no rank 4,0,.225,0,0,no second job,0,in quota
4161,340,19,114,0,control,primary school,.64444447,0,0,1,no bachelor's degree,no rank 4,0,.9984,.18000001,0,no second job,0,not in quota
4163,340,19,114,0,control,primary school,.77777779,1,0,0,bachelor's degree,no rank 4,0,2.0308,.695436,0,no second job,0,not in quota
4162,340,19,114,0,control,primary school,.73333335,1,0,0,bachelor's degree,no rank 4,0,1.4273,.58201599,0,no second job,0,not in quota
4164,340,19,114,0,control,primary school,.77777779,0,1,0,bachelor's degree,no rank 4,1,1.9017,.36858001,1.31291,no second job,0,in quota
4169,340,19,114,0,control,primary school,.80000001,,,,,,,,,,,,
4168,340,19,114,0,control,primary school,.71111113,,,0,,,,,,,,,
4160,340,19,114,0,control,primary school,.62222224,,,,,,,,,,,,
4166,340,19,114,0,control,primary school,.75555557,,0,,,,0,,,,,,
4078,331,19,111,0,control,primary school,.8888889,1,0,0,bachelor's degree,no rank 4,0,1.7329,.69492602,0,no second job,0,not in quota
4079,331,19,111,0,control,primary school,.80000001,1,0,0,no bachelor's degree,rank 4,0,2.7444,.74615997,0,no second job,0,not in quota
4073,331,19,111,0,control,primary school,.77777779,1,0,0,bachelor's degree,rank 4,0,2.431,.43057999,0,no second job,0,not in quota
4077,331,19,111,0,control,primary school,.80000001,1,0,0,bachelor's degree,no rank 4,0,1.4612,.43057999,0,no second job,0,not in quota
4074,331,19,111,0,control,primary school,.75555557,1,0,0,bachelor's degree,rank 4,0,2.5518,.16632,0,second job,6,not in quota
4072,331,19,111,0,control,primary school,.75555557,1,0,0,bachelor's degree,no rank 4,0,1.5938,.91257203,0,no second job,0,not in quota
4070,331,19,111,0,control,primary school,.8888889,,,,,,,,,,,,
4071,331,19,111,0,control,primary school,.84444445,,,,,,,,,,,,
4076,331,19,111,0,control,primary school,.86666667,,,0,,,,,,,,,
4075,331,19,111,0,control,primary school,.80000001,,,,,,,,,,,,
4103,334,19,112,0,control,primary school,.71111113,0,0,1,no bachelor's degree,no rank 4,0,.5,0,0,no second job,0,not in quota
4097,334,19,112,0,control,primary school,.80000001,0,0,1,no bachelor's degree,no rank 4,0,.4,0,0,no second job,0,not in quota
4100,334,19,112,0,control,primary school,.60000002,0,1,0,bachelor's degree,no rank 4,1,1.32464,.40062401,1.357,no second job,0,in quota
4099,334,19,112,0,control,primary school,.68888891,1,0,0,no bachelor's degree,rank 4,0,2.3727,.798464,0,second job,2,not in quota
4107,334,19,112,0,control,primary school,.73333335,0,0,1,bachelor's degree,no rank 4,0,.5,0,0,no second job,0,not in quota
4106,334,19,112,0,control,primary school,.73333335,0,0,1,no bachelor's degree,no rank 4,0,.5,0,0,second job,6,not in quota
4101,334,19,112,0,control,primary school,.80000001,1,0,0,bachelor's degree,no rank 4,0,1.32464,.40062401,0,no second job,0,not in quota
4105,334,19,112,0,control,primary school,.68888891,,,,,,,,,,,,
4098,334,19,112,0,control,primary school,.75555557,0,0,1,,,0,,,,,,
4134,337,19,113,0,control,primary school,.37777779,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91257203,0,no second job,0,not in quota
4138,337,19,113,0,control,primary school,.22222222,1,0,0,no bachelor's degree,rank 4,0,2.4907,.90401798,0,no second job,0,not in quota
4137,337,19,113,0,control,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,.4,0,0,no second job,0,not in quota
4133,337,19,113,0,control,primary school,.33333334,1,0,0,no bachelor's degree,rank 4,0,2.4907,.43057999,0,no second job,0,not in quota
4132,337,19,113,0,control,primary school,.44444445,1,0,0,no bachelor's degree,rank 4,0,2.5518,.43057999,0,no second job,0,not in quota
4136,337,19,113,0,control,primary school,.46666667,0,0,1,no bachelor's degree,no rank 4,0,1.6113,.604096,0,second job,7,not in quota
4129,337,19,113,0,control,primary school,.46666667,1,0,0,,,0,,,,,,
4131,337,19,113,0,control,primary school,.53333336,,,,,,,,,,,,
4111,335,19,112,0,control,primary school,.5777778,0,1,0,bachelor's degree,rank 4,0,2.5518,.52319598,0,no second job,0,in quota
4116,335,19,112,0,control,primary school,.62222224,0,0,1,no bachelor's degree,no rank 4,0,.1,0,0,no second job,0,not in quota
4115,335,19,112,0,control,primary school,.60000002,0,0,1,no bachelor's degree,no rank 4,0,.1,0,0,second job,12,not in quota
4113,335,19,112,0,control,primary school,.66666669,0,0,1,no bachelor's degree,no rank 4,0,1.9484,.766096,0,no second job,0,not in quota
4109,335,19,112,0,control,primary school,.66666669,0,1,0,bachelor's degree,rank 4,0,2.4907,.81262398,0,no second job,0,in quota
4114,335,19,112,0,control,primary school,.66666669,0,0,1,no bachelor's degree,no rank 4,0,1.6276,.32758,0,no second job,0,not in quota
4121,336,19,112,0,treatment,primary school,.51111114,1,0,0,bachelor's degree,rank 4,0,2.3159,.43057999,0,no second job,0,not in quota
4118,336,19,112,0,treatment,primary school,.51111114,1,0,0,bachelor's degree,no rank 4,0,.25,0,0,no second job,0,not in quota
4126,336,19,112,0,treatment,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.5518,.615812,0,no second job,0,not in quota
4128,336,19,112,0,treatment,primary school,.51111114,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91257203,0,no second job,0,not in quota
4120,336,19,112,0,treatment,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,.25,0,0,no second job,0,not in quota
4124,336,19,112,0,treatment,primary school,.53333336,1,0,0,bachelor's degree,no rank 4,0,1.63,0,0,no second job,0,not in quota
4125,336,19,112,0,treatment,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,2.1167,.78965801,0,second job,7,not in quota
4127,336,19,112,0,treatment,primary school,.51111114,,,,,,,,,,,,
4119,336,19,112,0,treatment,primary school,.51111114,,0,,,,0,,,,,,
4123,336,19,112,0,treatment,primary school,.51111114,,,,,,,,,,,,
4172,341,19,114,0,control,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.6786,.835172,0,no second job,0,not in quota
4177,341,19,114,0,control,primary school,.40000001,1,0,0,bachelor's degree,no rank 4,0,.3,0,0,no second job,0,in quota
4174,341,19,114,0,control,primary school,.42222223,0,1,0,bachelor's degree,rank 4,1,2.6144,.82746798,1.8,no second job,0,in quota
4170,341,19,114,0,control,primary school,.46666667,1,0,0,no bachelor's degree,rank 4,0,2.6144,.82746798,0,no second job,0,not in quota
4175,341,19,114,0,control,primary school,.33333334,1,0,0,no bachelor's degree,rank 4,0,2.6144,.921336,0,no second job,0,not in quota
4173,341,19,114,0,control,primary school,.33333334,0,1,0,bachelor's degree,rank 4,1,2.5518,.72733998,1.82308,no second job,0,in quota
4179,341,19,114,0,control,primary school,.42222223,1,0,0,bachelor's degree,no rank 4,0,1.8245,.36858001,0,second job,24,not in quota
4178,341,19,114,0,control,primary school,.62222224,1,0,0,bachelor's degree,no rank 4,0,.862,.63800001,0,no second job,0,not in quota
4080,332,19,111,0,control,primary school,.66666669,1,0,0,bachelor's degree,rank 4,0,2.431,.52078003,0,no second job,0,not in quota
4083,332,19,111,0,control,primary school,.53333336,0,0,1,no bachelor's degree,no rank 4,0,.4,0,0,no second job,0,not in quota
4081,332,19,111,0,control,primary school,.51111114,0,0,1,no bachelor's degree,no rank 4,0,1.5459,.59624797,0,no second job,0,not in quota
4084,332,19,111,0,control,primary school,.68888891,1,0,0,no bachelor's degree,rank 4,0,2.6786,.93029398,0,no second job,0,not in quota
4082,332,19,111,0,control,primary school,.55555558,1,0,0,no bachelor's degree,rank 4,0,2.6144,1.003369,0,no second job,0,not in quota
4087,332,19,111,0,control,primary school,.55555558,0,0,1,no bachelor's degree,no rank 4,0,1.7629,.75745898,0,no second job,0,not in quota
4186,342,19,114,0,treatment,primary school,.5777778,0,0,1,no bachelor's degree,no rank 4,0,.4,0,0,second job,5,not in quota
4184,342,19,114,0,treatment,primary school,.75555557,1,0,0,no bachelor's degree,rank 4,0,2.6786,.93032402,0,second job,11,in quota
4185,342,19,114,0,treatment,primary school,.77777779,0,1,0,bachelor's degree,no rank 4,0,,0,0,second job,0,in quota
4181,342,19,114,0,treatment,primary school,.75555557,0,0,1,no bachelor's degree,no rank 4,0,.4,0,0,second job,2,not in quota
4180,342,19,114,0,treatment,primary school,.82222223,1,0,0,bachelor's degree,no rank 4,0,1.403,.45232001,0,second job,0,not in quota
4187,342,19,114,0,treatment,primary school,.80000001,0,0,1,no bachelor's degree,no rank 4,0,1.6276,.67688501,0,no second job,0,not in quota
4142,338,19,113,0,treatment,primary school,,0,1,0,bachelor's degree,rank 4,0,2.5518,.43057999,0,no second job,0,in quota
4144,338,19,113,0,treatment,primary school,,0,1,0,bachelor's degree,rank 4,0,2.6786,.74001998,0,no second job,0,in quota
4145,338,19,113,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,,0,0,no second job,0,not in quota
4146,338,19,113,0,treatment,primary school,.60000002,0,1,0,bachelor's degree,rank 4,0,2.5518,.72733998,0,no second job,0,in quota
4143,338,19,113,0,treatment,primary school,.64444447,0,1,0,bachelor's degree,rank 4,0,2.4907,.90401798,0,no second job,0,in quota
4140,338,19,113,0,treatment,primary school,.71111113,0,1,0,bachelor's degree,rank 4,0,2.6786,.79659498,0,no second job,0,in quota
4148,338,19,113,0,treatment,primary school,.68888891,0,0,1,no bachelor's degree,no rank 4,0,1.75,.62080002,0,no second job,0,not in quota
4141,338,19,113,0,treatment,primary school,.60000002,0,1,0,bachelor's degree,rank 4,0,2.4907,.90401,0,no second job,0,in quota
4095,333,19,111,0,treatment,primary school,.5777778,1,0,0,no bachelor's degree,rank 4,0,2.5518,.51391298,0,no second job,0,not in quota
4091,333,19,111,0,treatment,primary school,.55555558,0,0,1,no bachelor's degree,no rank 4,0,.15,0,0,no second job,0,not in quota
4092,333,19,111,0,treatment,primary school,.62222224,1,0,0,bachelor's degree,no rank 4,0,2.0308,.66956502,0,no second job,0,not in quota
4089,333,19,111,0,treatment,primary school,,0,0,1,no bachelor's degree,no rank 4,0,.1,0,0,second job,6,not in quota
4094,333,19,111,0,treatment,primary school,.53333336,0,0,1,no bachelor's degree,no rank 4,0,1.7034,.69085598,0,second job,6,not in quota
4088,333,19,111,0,treatment,primary school,.64444447,0,0,1,no bachelor's degree,no rank 4,0,1.7034,.32758,0,no second job,0,not in quota
4093,333,19,111,0,treatment,primary school,.64444447,0,0,1,,,0,,,,,,
4149,339,19,113,0,control,primary school,.68888891,1,0,0,no bachelor's degree,rank 4,0,2.3727,.43057999,0,no second job,0,not in quota
4155,339,19,113,0,control,primary school,.46666667,1,0,0,bachelor's degree,no rank 4,0,1.39048,.54598802,0,second job,2,not in quota
4153,339,19,113,0,control,primary school,.60000002,1,0,0,no bachelor's degree,rank 4,0,2.431,.89565998,0,no second job,0,not in quota
4154,339,19,113,0,control,primary school,.64444447,1,0,0,bachelor's degree,rank 4,0,2.431,.89565998,0,no second job,0,not in quota
4157,339,19,113,0,control,primary school,.66666669,1,0,0,bachelor's degree,rank 4,0,2.4907,.43057999,0,no second job,0,not in quota
4158,339,19,113,0,control,primary school,.5777778,0,1,0,bachelor's degree,rank 4,1,2.5518,.91257203,1.704,no second job,0,in quota
4159,339,19,113,0,control,primary school,.66666669,,0,,,,0,,,,,,
4151,339,19,113,0,control,primary school,.60000002,,,0,,,,,,,,,
4156,339,19,113,0,control,primary school,.71111113,,,,,,,,,,,,
4152,339,19,113,0,control,primary school,.66666669,,,,,,,,,,,,
3997,325,19,109,0,treatment,junior secondary school,.44827586,1,0,0,bachelor's degree,no rank 4,0,.372,0,0,no second job,0,not in quota
3998,325,19,109,0,treatment,junior secondary school,.33965516,0,0,1,bachelor's degree,no rank 4,0,.372,0,0,second job,5,not in quota
3992,325,19,109,0,treatment,junior secondary school,.48717949,1,0,0,bachelor's degree,no rank 4,0,.372,0,0,no second job,0,not in quota
3999,325,19,109,0,treatment,junior secondary school,.33333334,1,0,0,bachelor's degree,no rank 4,0,.368,0,0,no second job,0,in quota
3996,325,19,109,0,treatment,junior secondary school,.33333334,1,0,0,bachelor's degree,no rank 4,0,.31,0,0,no second job,0,not in quota
3991,325,19,109,0,treatment,junior secondary school,,0,0,1,no bachelor's degree,no rank 4,0,.096,0,0,second job,4,not in quota
4004,326,19,109,0,control,junior secondary school,.48275861,0,1,0,bachelor's degree,no rank 4,0,1.9152,.36858001,0,second job,50,in quota
4000,326,19,109,0,control,junior secondary school,.62068963,1,0,0,bachelor's degree,no rank 4,0,2.066,.61624002,0,no second job,0,in quota
4003,326,19,109,0,control,junior secondary school,.62528735,0,0,1,bachelor's degree,no rank 4,0,.33,0,0,second job,13,not in quota
4007,326,19,109,0,control,junior secondary school,.71794873,1,0,0,bachelor's degree,no rank 4,0,.3,0,0,second job,14,not in quota
4008,326,19,109,0,control,junior secondary school,.69230771,0,0,1,no bachelor's degree,no rank 4,0,.33,0,0,second job,22,not in quota
4005,326,19,109,0,control,junior secondary school,.36363637,0,0,1,no bachelor's degree,no rank 4,0,0,0,0,second job,6,not in quota
4002,326,19,109,0,control,junior secondary school,.36363637,0,0,1,no bachelor's degree,no rank 4,0,.27,0,0,no second job,0,not in quota
4024,328,19,110,0,control,junior secondary school,.82758623,1,0,0,no bachelor's degree,rank 4,0,2.4907,.72122997,0,second job,1,not in quota
4032,328,19,110,0,control,junior secondary school,.7241379,0,1,0,bachelor's degree,rank 4,0,2.3159,.87954599,0,no second job,0,in quota
4023,328,19,110,0,control,junior secondary school,.89655173,1,0,0,no bachelor's degree,rank 4,0,2.431,.43057999,0,no second job,0,not in quota
4025,328,19,110,0,control,junior secondary school,.7241379,0,1,0,bachelor's degree,rank 4,1,2.725,1.10782,2.3,no second job,0,in quota
4020,328,19,110,0,control,junior secondary school,.75862068,0,0,1,bachelor's degree,no rank 4,0,.65,.25,0,second job,6,not in quota
4037,328,19,110,0,control,junior secondary school,.60000002,1,0,0,no bachelor's degree,rank 4,0,2.5518,.91257203,0,second job,6,not in quota
4036,328,19,110,0,control,junior secondary school,.80000001,1,0,0,bachelor's degree,no rank 4,0,1.5,.30000001,0,no second job,0,not in quota
4035,328,19,110,0,control,junior secondary school,.34482759,0,1,0,bachelor's degree,rank 4,1,2.6144,.921336,1.72857,no second job,0,in quota
4021,328,19,110,0,control,junior secondary school,.93103451,0,1,0,bachelor's degree,rank 4,0,2.2604,.43057999,0,no second job,0,in quota
4029,328,19,110,0,control,junior secondary school,.69230771,0,1,0,bachelor's degree,rank 4,1,2.6144,.46364,2.4,no second job,0,in quota
4038,328,19,110,0,control,junior secondary school,,0,1,0,bachelor's degree,rank 4,0,2.431,.89565998,0,second job,11,in quota
4030,328,19,110,0,control,junior secondary school,.69230771,0,1,0,bachelor's degree,rank 4,0,2.2062,.86418802,0,no second job,0,in quota
4039,328,19,110,0,control,junior secondary school,.74358976,0,0,1,no bachelor's degree,no rank 4,0,1.6794,.32758,0,no second job,0,not in quota
4027,328,19,110,0,control,junior secondary school,.71794873,0,1,0,bachelor's degree,no rank 4,0,2.2219,.904266,0,no second job,0,in quota
4028,328,19,110,0,control,junior secondary school,.79487181,1,0,0,bachelor's degree,no rank 4,0,.192,.30000001,0,no second job,0,not in quota
4033,328,19,110,0,control,junior secondary school,.5151515,1,0,0,no bachelor's degree,rank 4,0,2.4907,.966842,0,no second job,0,not in quota
4034,328,19,110,0,control,junior secondary school,.69696969,0,1,0,bachelor's degree,rank 4,0,2.26,.87177598,0,no second job,0,in quota
4031,328,19,110,0,control,junior secondary school,.54545456,1,0,0,bachelor's degree,no rank 4,0,2.1687,.796938,0,no second job,0,not in quota
4026,328,19,110,0,control,junior secondary school,.5151515,0,1,0,bachelor's degree,no rank 4,0,1.8561,.36858001,0,no second job,0,in quota
4040,329,19,110,0,treatment,junior secondary school,.86206895,1,0,0,bachelor's degree,rank 4,0,2.3727,.80480099,0,no second job,0,not in quota
4042,329,19,110,0,treatment,junior secondary school,.93103451,0,1,0,bachelor's degree,rank 4,0,2.3159,.87954599,0,no second job,0,in quota
4051,329,19,110,0,treatment,junior secondary school,.89655173,0,1,0,bachelor's degree,rank 4,0,2.2062,.86418802,0,no second job,0,in quota
4048,329,19,110,0,treatment,junior secondary school,.34482759,0,1,0,bachelor's degree,rank 4,0,2.431,.43057999,0,no second job,0,in quota
4047,329,19,110,0,treatment,junior secondary school,.82758623,1,0,0,no bachelor's degree,rank 4,0,2.3727,.70942998,0,no second job,0,not in quota
4045,329,19,110,0,treatment,junior secondary school,.53333336,1,0,0,no bachelor's degree,rank 4,0,2.3727,.55532002,0,second job,7,not in quota
4043,329,19,110,0,treatment,junior secondary school,.56666666,1,0,0,no bachelor's degree,rank 4,0,2.7919,.62541598,0,no second job,0,not in quota
4041,329,19,110,0,treatment,junior secondary school,,0,1,0,bachelor's degree,rank 4,1,2.596,1.0897599,2.2066,no second job,0,in quota
4056,329,19,110,0,treatment,junior secondary school,.82758623,0,0,1,bachelor's degree,no rank 4,0,.4,0,0,no second job,0,not in quota
4053,329,19,110,0,treatment,junior secondary school,.74358976,0,1,0,bachelor's degree,rank 4,0,2.3727,.43057999,0,no second job,0,in quota
4049,329,19,110,0,treatment,junior secondary school,,0,1,0,bachelor's degree,rank 4,0,2.2062,.71456802,0,no second job,0,in quota
4050,329,19,110,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,1.5,0,0,second job,3,in quota
4057,329,19,110,0,treatment,junior secondary school,,1,0,0,bachelor's degree,no rank 4,0,.32,0,0,second job,9,in quota
